species;family;male;female;tot_adult;subadult_male;subadult_female;tot_subadult;juvenil;individuals_immatur;tot_individuals;month;year;date;trapnum;succession;ycoor;xcoor;latitude;longitude;height;tot_plants;mean_t;mean_k;mean_l;mean_f;mean_r;mean_n;mean_w;mean_h;mean_d
NA;Lycosidae;0;0;0;0;0;0;1;1;1;Mai;2019;01.-31.05.2019;Sel43;S3;2603139;1196978;46.92389;7.47984;507;14;3,6;2,9;3;3,6;3,5;3,2;2,9;3,6;1,4
NA;Linyphiidae;0;0;0;0;0;0;4;4;4;Mai;2019;01.-31.05.2019;Sel43;S3;2603139;1196978;46.92389;7.47984;507;14;3,6;2,9;3;3,6;3,5;3,2;2,9;3,6;1,4
Oedothoraxretusus;Linyphiidae;3;5;8;0;0;0;0;0;8;Mai;2019;01.-31.05.2019;Sel43;S3;2603139;1196978;46.92389;7.47984;507;14;3,6;2,9;3;3,6;3,5;3,2;2,9;3,6;1,4
Robertuslividus;Theridiidae;1;0;1;0;0;0;0;0;1;Mai;2019;01.-31.05.2019;Sel43;S3;2603139;1196978;46.92389;7.47984;507;14;3,6;2,9;3;3,6;3,5;3,2;2,9;3,6;1,4
Oedothoraxretusus;Linyphiidae;9;9;18;0;0;0;0;0;18;Mai;2019;01.-31.05.2019;Sel44;S2;2603060;1196953;46.92366;7.4788;507;9;3,7;2,9;2,8;3,7;3,2;3,7;2,6;3,9;2
Mermessustrilobatus;Linyphiidae;4;2;6;0;0;0;0;0;6;Mai;2019;01.-31.05.2019;Sel44;S2;2603060;1196953;46.92366;7.4788;507;9;3,7;2,9;2,8;3,7;3,2;3,7;2,6;3,9;2
Ozyptilapraticola;Thomisidae;3;0;3;0;0;0;0;0;3;Mai;2019;01.-31.05.2019;Sel44;S2;2603060;1196953;46.92366;7.4788;507;9;3,7;2,9;2,8;3,7;3,2;3,7;2,6;3,9;2
NA;Linyphiidae;0;0;0;1;0;1;2;3;3;Mai;2019;01.-31.05.2019;Sel44;S2;2603060;1196953;46.92366;7.4788;507;9;3,7;2,9;2,8;3,7;3,2;3,7;2,6;3,9;2
NA;Clubionidae;0;0;0;0;0;0;1;1;1;Mai;2019;01.-31.05.2019;Sel44;S2;2603060;1196953;46.92366;7.4788;507;9;3,7;2,9;2,8;3,7;3,2;3,7;2,6;3,9;2
Pachygnathaclercki;Tetragnathidae;0;1;1;0;0;0;0;0;1;Mai;2019;01.-31.05.2019;Sel44;S2;2603060;1196953;46.92366;7.4788;507;9;3,7;2,9;2,8;3,7;3,2;3,7;2,6;3,9;2
Liocranoecastriata;Liocranidae;2;0;2;0;0;0;0;0;2;Mai;2019;01.-31.05.2019;Sel44;S2;2603060;1196953;46.92366;7.4788;507;9;3,7;2,9;2,8;3,7;3,2;3,7;2,6;3,9;2
Micronetaviaria;Linyphiidae;0;1;1;0;0;0;0;0;1;Mai;2019;01.-31.05.2019;Sel44;S2;2603060;1196953;46.92366;7.4788;507;9;3,7;2,9;2,8;3,7;3,2;3,7;2,6;3,9;2
Pardosaamentata;Lycosidae;3;0;3;0;0;0;0;0;3;Mai;2019;01.-31.05.2019;Sel45;S3;2603005;1196839;46.92264;7.47808;507;14;3,6;3,1;3,1;3,7;3,4;3,4;2,9;3,4;1,1
Gnathonariumdentatum;Linyphiidae;0;1;1;0;0;0;0;0;1;Mai;2019;01.-31.05.2019;Sel45;S3;2603005;1196839;46.92264;7.47808;507;14;3,6;3,1;3,1;3,7;3,4;3,4;2,9;3,4;1,1
Mermessustrilobatus;Linyphiidae;1;0;1;0;0;0;0;0;1;Mai;2019;01.-31.05.2019;Sel45;S3;2603005;1196839;46.92264;7.47808;507;14;3,6;3,1;3,1;3,7;3,4;3,4;2,9;3,4;1,1
NA;Linyphiidae;0;0;0;0;0;0;1;1;1;Mai;2019;01.-31.05.2019;Sel45;S3;2603005;1196839;46.92264;7.47808;507;14;3,6;3,1;3,1;3,7;3,4;3,4;2,9;3,4;1,1
NA;Liocranidae;0;0;0;0;0;0;1;1;1;Mai;2019;01.-31.05.2019;Sel45;S3;2603005;1196839;46.92264;7.47808;507;14;3,6;3,1;3,1;3,7;3,4;3,4;2,9;3,4;1,1
NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Mai;2019;01.-31.05.2019;Sel46;Gravel;2603224;1197051;46.92454;7.48096;508;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pardosahortensis;Lycosidae;2;1;3;0;0;0;0;0;3;Mai;2019;01.-31.05.2019;Sel47;Gravel;2603218;1197056;46.92459;7.48088;508;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Pardosaagrestis;Lycosidae;1;0;1;0;0;0;0;0;1;Mai;2019;01.-31.05.2019;Sel47;Gravel;2603218;1197056;46.92459;7.48088;508;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Alopecosapulverulenta;Lycosidae;1;0;1;0;0;0;0;0;1;Mai;2019;01.-31.05.2019;Sel47;Gravel;2603218;1197056;46.92459;7.48088;508;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Mermessustrilobatus;Linyphiidae;1;0;1;0;0;0;0;0;1;Mai;2019;01.-31.05.2019;Sel47;Gravel;2603218;1197056;46.92459;7.48088;508;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Agynetarurestris;Linyphiidae;1;0;1;0;0;0;0;0;1;Mai;2019;01.-31.05.2019;Sel47;Gravel;2603218;1197056;46.92459;7.48088;508;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Enoplognathathoracica;Theridiidae;0;1;1;0;0;0;0;0;1;Mai;2019;01.-31.05.2019;Sel47;Gravel;2603218;1197056;46.92459;7.48088;508;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;Lycosidae;0;0;0;1;0;1;0;1;1;Mai;2019;01.-31.05.2019;Sel47;Gravel;2603218;1197056;46.92459;7.48088;508;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Piratulahygrophila;Lycosidae;3;1;4;0;0;0;0;0;4;Jun;2019;01.-30.06.2019;Sel01;S3;2603159;1197069;46.92471;7.4801;509;10;3,6;2,6;2,4;3,1;3,2;2,9;1,7;3,4;2,6
Trachyzelotespedestris;Gnaphosidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel01;S3;2603159;1197069;46.92471;7.4801;509;10;3,6;2,6;2,4;3,1;3,2;2,9;1,7;3,4;2,6
Drassylluspraeficus;Gnaphosidae;0;1;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel01;S3;2603159;1197069;46.92471;7.4801;509;10;3,6;2,6;2,4;3,1;3,2;2,9;1,7;3,4;2,6
Tenuiphantesflavipes;Linyphiidae;2;0;2;0;0;0;0;0;2;Jun;2019;01.-30.06.2019;Sel01;S3;2603159;1197069;46.92471;7.4801;509;10;3,6;2,6;2,4;3,1;3,2;2,9;1,7;3,4;2,6
Liocranoecastriata;Liocranidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel01;S3;2603159;1197069;46.92471;7.4801;509;10;3,6;2,6;2,4;3,1;3,2;2,9;1,7;3,4;2,6
NA;Linyphiidae;0;0;0;1;0;1;0;1;1;Jun;2019;01.-30.06.2019;Sel01;S3;2603159;1197069;46.92471;7.4801;509;10;3,6;2,6;2,4;3,1;3,2;2,9;1,7;3,4;2,6
Trochosaterricola;Lycosidae;0;2;2;0;0;0;0;0;2;Jun;2019;01.-30.06.2019;Sel02;S3;2603180;1197093;46.92492;7.48038;509;11;3,6;2,8;2,8;3,2;3,6;3,1;2,1;2,8;2,1
Pardosasaltans;Lycosidae;2;2;4;0;0;0;0;0;4;Jun;2019;01.-30.06.2019;Sel02;S3;2603180;1197093;46.92492;7.48038;509;11;3,6;2,8;2,8;3,2;3,6;3,1;2,1;2,8;2,1
Pardosahortensis;Lycosidae;0;1;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel02;S3;2603180;1197093;46.92492;7.48038;509;11;3,6;2,8;2,8;3,2;3,6;3,1;2,1;2,8;2,1
Piratulahygrophila;Lycosidae;2;0;2;0;0;0;0;0;2;Jun;2019;01.-30.06.2019;Sel02;S3;2603180;1197093;46.92492;7.48038;509;11;3,6;2,8;2,8;3,2;3,6;3,1;2,1;2,8;2,1
NA;Lycosidae;0;0;0;0;0;0;16;16;16;Jun;2019;01.-30.06.2019;Sel02;S3;2603180;1197093;46.92492;7.48038;509;11;3,6;2,8;2,8;3,2;3,6;3,1;2,1;2,8;2,1
Robertusneglectus;Theridiidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel02;S3;2603180;1197093;46.92492;7.48038;509;11;3,6;2,8;2,8;3,2;3,6;3,1;2,1;2,8;2,1
Robertuslividus;Theridiidae;3;0;3;0;0;0;0;0;3;Jun;2019;01.-30.06.2019;Sel02;S3;2603180;1197093;46.92492;7.48038;509;11;3,6;2,8;2,8;3,2;3,6;3,1;2,1;2,8;2,1
Ozyptilapraticola;Thomisidae;2;0;2;0;0;0;0;0;2;Jun;2019;01.-30.06.2019;Sel02;S3;2603180;1197093;46.92492;7.48038;509;11;3,6;2,8;2,8;3,2;3,6;3,1;2,1;2,8;2,1
Tenuiphantesflavipes;Linyphiidae;1;1;2;0;0;0;0;0;2;Jun;2019;01.-30.06.2019;Sel02;S3;2603180;1197093;46.92492;7.48038;509;11;3,6;2,8;2,8;3,2;3,6;3,1;2,1;2,8;2,1
Phrurolithusfestivus;Phrurolithidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel02;S3;2603180;1197093;46.92492;7.48038;509;11;3,6;2,8;2,8;3,2;3,6;3,1;2,1;2,8;2,1
Liocranoecastriata;Liocranidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel02;S3;2603180;1197093;46.92492;7.48038;509;11;3,6;2,8;2,8;3,2;3,6;3,1;2,1;2,8;2,1
Enoplognathathoracica;Theridiidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel02;S3;2603180;1197093;46.92492;7.48038;509;11;3,6;2,8;2,8;3,2;3,6;3,1;2,1;2,8;2,1
Histoponatorpida;Agelenidae;1;1;2;0;0;0;0;0;2;Jun;2019;01.-30.06.2019;Sel02;S3;2603180;1197093;46.92492;7.48038;509;11;3,6;2,8;2,8;3,2;3,6;3,1;2,1;2,8;2,1
Clubionalutescens;Clubionidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel02;S3;2603180;1197093;46.92492;7.48038;509;11;3,6;2,8;2,8;3,2;3,6;3,1;2,1;2,8;2,1
Walckenaeriadysderoides;Linyphiidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel02;S3;2603180;1197093;46.92492;7.48038;509;11;3,6;2,8;2,8;3,2;3,6;3,1;2,1;2,8;2,1
Pardosasaltans;Lycosidae;6;2;8;0;0;0;0;0;8;Jun;2019;01.-30.06.2019;Sel03;S3;2603203;1197099;46.92498;7.48068;509;9;3,6;2,8;2,4;3,1;3,7;3,1;1,9;3;2,3
Pardosahortensis;Lycosidae;0;2;2;0;0;0;0;0;2;Jun;2019;01.-30.06.2019;Sel03;S3;2603203;1197099;46.92498;7.48068;509;9;3,6;2,8;2,4;3,1;3,7;3,1;1,9;3;2,3
Piratulahygrophila;Lycosidae;2;1;3;0;0;0;0;0;3;Jun;2019;01.-30.06.2019;Sel03;S3;2603203;1197099;46.92498;7.48068;509;9;3,6;2,8;2,4;3,1;3,7;3,1;1,9;3;2,3
NA;Lycosidae;0;0;0;0;0;0;37;37;37;Jun;2019;01.-30.06.2019;Sel03;S3;2603203;1197099;46.92498;7.48068;509;9;3,6;2,8;2,4;3,1;3,7;3,1;1,9;3;2,3
NA;Linyphiidae;0;0;0;0;0;0;1;1;1;Jun;2019;01.-30.06.2019;Sel03;S3;2603203;1197099;46.92498;7.48068;509;9;3,6;2,8;2,4;3,1;3,7;3,1;1,9;3;2,3
Diplocephaluspicinus;Linyphiidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel03;S3;2603203;1197099;46.92498;7.48068;509;9;3,6;2,8;2,4;3,1;3,7;3,1;1,9;3;2,3
Micronetaviaria;Linyphiidae;0;1;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel03;S3;2603203;1197099;46.92498;7.48068;509;9;3,6;2,8;2,4;3,1;3,7;3,1;1,9;3;2,3
Walckenaeriadysderoides;Linyphiidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel03;S3;2603203;1197099;46.92498;7.48068;509;9;3,6;2,8;2,4;3,1;3,7;3,1;1,9;3;2,3
NA;Agelenidae;0;0;0;0;0;0;1;1;1;Jun;2019;01.-30.06.2019;Sel03;S3;2603203;1197099;46.92498;7.48068;509;9;3,6;2,8;2,4;3,1;3,7;3,1;1,9;3;2,3
NA;Thomisidae;0;0;0;0;0;0;1;1;1;Jun;2019;01.-30.06.2019;Sel03;S3;2603203;1197099;46.92498;7.48068;509;9;3,6;2,8;2,4;3,1;3,7;3,1;1,9;3;2,3
Euryopisflavomaculata;Theridiidae;2;0;2;0;0;0;0;0;2;Jun;2019;01.-30.06.2019;Sel03;S3;2603203;1197099;46.92498;7.48068;509;9;3,6;2,8;2,4;3,1;3,7;3,1;1,9;3;2,3
Clubionapallidula;Clubionidae;0;1;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel03;S3;2603203;1197099;46.92498;7.48068;509;9;3,6;2,8;2,4;3,1;3,7;3,1;1,9;3;2,3
Liocranoecastriata;Liocranidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel03;S3;2603203;1197099;46.92498;7.48068;509;9;3,6;2,8;2,4;3,1;3,7;3,1;1,9;3;2,3
Hahniapusilla;Hahniidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel03;S3;2603203;1197099;46.92498;7.48068;509;9;3,6;2,8;2,4;3,1;3,7;3,1;1,9;3;2,3
Pardosasaltans;Lycosidae;12;4;16;0;0;0;0;0;16;Jun;2019;01.-30.06.2019;Sel04;S2;2603207;1197084;46.92484;7.48073;508;18;3,4;3;3,1;3,3;3,4;3,2;2,1;3,3;1,8
Pardosahortensis;Lycosidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel04;S2;2603207;1197084;46.92484;7.48073;508;18;3,4;3;3,1;3,3;3,4;3,2;2,1;3,3;1,8
Pardosaamentata;Lycosidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel04;S2;2603207;1197084;46.92484;7.48073;508;18;3,4;3;3,1;3,3;3,4;3,2;2,1;3,3;1,8
Piratulahygrophila;Lycosidae;0;1;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel04;S2;2603207;1197084;46.92484;7.48073;508;18;3,4;3;3,1;3,3;3,4;3,2;2,1;3,3;1,8
NA;Lycosidae;0;0;0;0;0;0;1;1;1;Jun;2019;01.-30.06.2019;Sel04;S2;2603207;1197084;46.92484;7.48073;508;18;3,4;3;3,1;3,3;3,4;3,2;2,1;3,3;1,8
NA;Liocranidae;0;0;0;0;0;0;1;1;1;Jun;2019;01.-30.06.2019;Sel04;S2;2603207;1197084;46.92484;7.48073;508;18;3,4;3;3,1;3,3;3,4;3,2;2,1;3,3;1,8
NA;Agelenidae;0;0;0;0;1;1;0;1;1;Jun;2019;01.-30.06.2019;Sel04;S2;2603207;1197084;46.92484;7.48073;508;18;3,4;3;3,1;3,3;3,4;3,2;2,1;3,3;1,8
NA;Linyphiidae;0;0;0;0;0;0;1;1;1;Jun;2019;01.-30.06.2019;Sel04;S2;2603207;1197084;46.92484;7.48073;508;18;3,4;3;3,1;3,3;3,4;3,2;2,1;3,3;1,8
NA;Theridiidae;0;0;0;0;0;0;1;1;1;Jun;2019;01.-30.06.2019;Sel04;S2;2603207;1197084;46.92484;7.48073;508;18;3,4;3;3,1;3,3;3,4;3,2;2,1;3,3;1,8
Ozyptilapraticola;Thomisidae;2;0;2;0;0;0;0;0;2;Jun;2019;01.-30.06.2019;Sel04;S2;2603207;1197084;46.92484;7.48073;508;18;3,4;3;3,1;3,3;3,4;3,2;2,1;3,3;1,8
Trachyzelotespedestris;Gnaphosidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel04;S2;2603207;1197084;46.92484;7.48073;508;18;3,4;3;3,1;3,3;3,4;3,2;2,1;3,3;1,8
Diplocephaluspicinus;Linyphiidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel04;S2;2603207;1197084;46.92484;7.48073;508;18;3,4;3;3,1;3,3;3,4;3,2;2,1;3,3;1,8
Pardosasaltans;Lycosidae;26;2;28;0;0;0;0;0;28;Jun;2019;01.-30.06.2019;Sel05;S3;2603314;1197139;46.92533;7.48214;509;12;3,5;2,9;2,7;3,2;3,6;3,3;1,8;3;2,2
NA;Lycosidae;0;0;0;0;1;1;0;1;1;Jun;2019;01.-30.06.2019;Sel05;S3;2603314;1197139;46.92533;7.48214;509;12;3,5;2,9;2,7;3,2;3,6;3,3;1,8;3;2,2
NA;Gnaphosidae;0;0;0;1;1;2;0;2;2;Jun;2019;01.-30.06.2019;Sel05;S3;2603314;1197139;46.92533;7.48214;509;12;3,5;2,9;2,7;3,2;3,6;3,3;1,8;3;2,2
NA;Agelenidae;0;0;0;0;3;3;2;5;5;Jun;2019;01.-30.06.2019;Sel05;S3;2603314;1197139;46.92533;7.48214;509;12;3,5;2,9;2,7;3,2;3,6;3,3;1,8;3;2,2
Ozyptilapraticola;Thomisidae;3;0;3;0;0;0;0;0;3;Jun;2019;01.-30.06.2019;Sel05;S3;2603314;1197139;46.92533;7.48214;509;12;3,5;2,9;2,7;3,2;3,6;3,3;1,8;3;2,2
Harpacteahombergi;Dysderidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel05;S3;2603314;1197139;46.92533;7.48214;509;12;3,5;2,9;2,7;3,2;3,6;3,3;1,8;3;2,2
Coelotesterrestris;Agelenidae;0;1;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel05;S3;2603314;1197139;46.92533;7.48214;509;12;3,5;2,9;2,7;3,2;3,6;3,3;1,8;3;2,2
Centromerussylvaticus;Linyphiidae;0;1;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel05;S3;2603314;1197139;46.92533;7.48214;509;12;3,5;2,9;2,7;3,2;3,6;3,3;1,8;3;2,2
Tegenariasilvestris;Agelenidae;0;1;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel05;S3;2603314;1197139;46.92533;7.48214;509;12;3,5;2,9;2,7;3,2;3,6;3,3;1,8;3;2,2
Ceratinellascabrosa;Linyphiidae;2;0;2;0;0;0;0;0;2;Jun;2019;01.-30.06.2019;Sel05;S3;2603314;1197139;46.92533;7.48214;509;12;3,5;2,9;2,7;3,2;3,6;3,3;1,8;3;2,2
Walckenaeriadysderoides;Linyphiidae;2;1;3;0;0;0;0;0;3;Jun;2019;01.-30.06.2019;Sel05;S3;2603314;1197139;46.92533;7.48214;509;12;3,5;2,9;2,7;3,2;3,6;3,3;1,8;3;2,2
Diplocephaluspicinus;Linyphiidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel05;S3;2603314;1197139;46.92533;7.48214;509;12;3,5;2,9;2,7;3,2;3,6;3,3;1,8;3;2,2
Tenuiphantesflavipes;Linyphiidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel05;S3;2603314;1197139;46.92533;7.48214;509;12;3,5;2,9;2,7;3,2;3,6;3,3;1,8;3;2,2
Histoponatorpida;Agelenidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel05;S3;2603314;1197139;46.92533;7.48214;509;12;3,5;2,9;2,7;3,2;3,6;3,3;1,8;3;2,2
NA;Dysderidae;0;0;0;1;0;1;0;1;1;Jun;2019;01.-30.06.2019;Sel05;S3;2603314;1197139;46.92533;7.48214;509;12;3,5;2,9;2,7;3,2;3,6;3,3;1,8;3;2,2
Pardosasaltans;Lycosidae;7;0;7;0;0;0;0;0;7;Jun;2019;01.-30.06.2019;Sel06;S3;2603356;1197148;46.92542;7.48269;508;9;3,4;2,6;2,3;3,1;3,3;3,1;1,8;3,4;2,3
Trochosaspinipalpis;Lycosidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel06;S3;2603356;1197148;46.92542;7.48269;508;9;3,4;2,6;2,3;3,1;3,3;3,1;1,8;3,4;2,3
NA;Lycosidae;0;0;0;0;1;1;1;2;2;Jun;2019;01.-30.06.2019;Sel06;S3;2603356;1197148;46.92542;7.48269;508;9;3,4;2,6;2,3;3,1;3,3;3,1;1,8;3,4;2,3
Mermessustrilobatus;Linyphiidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel06;S3;2603356;1197148;46.92542;7.48269;508;9;3,4;2,6;2,3;3,1;3,3;3,1;1,8;3,4;2,3
Tenuiphantesflavipes;Linyphiidae;1;1;2;0;0;0;0;0;2;Jun;2019;01.-30.06.2019;Sel06;S3;2603356;1197148;46.92542;7.48269;508;9;3,4;2,6;2,3;3,1;3,3;3,1;1,8;3,4;2,3
Walckenaeriadysderoides;Linyphiidae;3;0;3;0;0;0;0;0;3;Jun;2019;01.-30.06.2019;Sel06;S3;2603356;1197148;46.92542;7.48269;508;9;3,4;2,6;2,3;3,1;3,3;3,1;1,8;3,4;2,3
Diplocephaluspicinus;Linyphiidae;4;1;5;0;0;0;0;0;5;Jun;2019;01.-30.06.2019;Sel06;S3;2603356;1197148;46.92542;7.48269;508;9;3,4;2,6;2,3;3,1;3,3;3,1;1,8;3,4;2,3
NA;Linyphiidae;0;0;0;1;0;1;0;1;1;Jun;2019;01.-30.06.2019;Sel06;S3;2603356;1197148;46.92542;7.48269;508;9;3,4;2,6;2,3;3,1;3,3;3,1;1,8;3,4;2,3
NA;Gnaphosidae;0;0;0;0;1;1;0;1;1;Jun;2019;01.-30.06.2019;Sel06;S3;2603356;1197148;46.92542;7.48269;508;9;3,4;2,6;2,3;3,1;3,3;3,1;1,8;3,4;2,3
Euryopisflavomaculata;Theridiidae;7;2;9;0;0;0;0;0;9;Jun;2019;01.-30.06.2019;Sel06;S3;2603356;1197148;46.92542;7.48269;508;9;3,4;2,6;2,3;3,1;3,3;3,1;1,8;3,4;2,3
Ozyptilapraticola;Thomisidae;3;0;3;0;0;0;0;0;3;Jun;2019;01.-30.06.2019;Sel06;S3;2603356;1197148;46.92542;7.48269;508;9;3,4;2,6;2,3;3,1;3,3;3,1;1,8;3,4;2,3
Clubionacomta;Clubionidae;0;1;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel06;S3;2603356;1197148;46.92542;7.48269;508;9;3,4;2,6;2,3;3,1;3,3;3,1;1,8;3,4;2,3
Pardosasaltans;Lycosidae;8;2;10;0;0;0;0;0;10;Jun;2019;01.-30.06.2019;Sel07;S3;2603401;1197141;46.92535;7.48328;509;12;3,3;2,9;2,5;3;3,6;3;1,6;3,2;2,5
NA;Lycosidae;0;0;0;1;1;2;0;2;2;Jun;2019;01.-30.06.2019;Sel07;S3;2603401;1197141;46.92535;7.48328;509;12;3,3;2,9;2,5;3;3,6;3;1,6;3,2;2,5
Walckenaeriaantica;Linyphiidae;0;1;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel07;S3;2603401;1197141;46.92535;7.48328;509;12;3,3;2,9;2,5;3;3,6;3;1,6;3,2;2,5
Phrurolithusfestivus;Phrurolithidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel07;S3;2603401;1197141;46.92535;7.48328;509;12;3,3;2,9;2,5;3;3,6;3;1,6;3,2;2,5
Trochosaruricola;Lycosidae;10;1;11;0;0;0;0;0;11;Jun;2019;01.-30.06.2019;Sel08;S1;2603450;1197118;46.92515;7.48393;509;16;3,5;2,9;3,1;3,3;3,6;3,3;2,2;2,9;2
Pardosahortensis;Lycosidae;0;10;10;0;0;0;0;0;10;Jun;2019;01.-30.06.2019;Sel08;S1;2603450;1197118;46.92515;7.48393;509;16;3,5;2,9;3,1;3,3;3,6;3,3;2,2;2,9;2
Pardosasaltans;Lycosidae;4;2;6;0;0;0;0;0;6;Jun;2019;01.-30.06.2019;Sel08;S1;2603450;1197118;46.92515;7.48393;509;16;3,5;2,9;3,1;3,3;3,6;3,3;2,2;2,9;2
Xerolycosanemoralis;Lycosidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel08;S1;2603450;1197118;46.92515;7.48393;509;16;3,5;2,9;3,1;3,3;3,6;3,3;2,2;2,9;2
Xerolycosaminiata;Lycosidae;1;0;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel08;S1;2603450;1197118;46.92515;7.48393;509;16;3,5;2,9;3,1;3,3;3,6;3,3;2,2;2,9;2
Pardosaamentata;Lycosidae;0;1;1;0;0;0;0;0;1;Jun;2019;01.-30.06.2019;Sel08;S1;2603450;1197118;46.92515;7.48393;509;16;3,5;2,9;3,1;3,3;3,6;3,3;2,2;2,9;2
Auloniaalbimana;Lycosidae;1;1;2;0;0;0;0;0;2;Jun;2019;01.-30.06.2019;Sel08;S1;2603450;1197118;46.92515;7.48393;509;16;3,5;2,9;3,1;3,3;3,6;3,3;2,2;2,9;2
NA;Lycosidae;0;0;0;1;1;2;3;5;5;Jun;2019;01.-30.06.2019;Sel08;S1;2603450;1197118;46.92515;7.48393;509;16;3,5;2,9;3,1;3,3;3,6;3,3;2,2;2,9;2
NA;Gnaphosidae;0;0;0;1;0;1;1;2;2;Jun;2019;01.-30.06.2019;Sel08;S1;2603450;1197118;46.92515;7.48393;509;16;3,5;2,9;3,1;3,3;3,6;3,3;2,2;2,9;2
Zelotesapricorum;Gnaphosidae;3;1;4;0;0;0;0;0;4;Jun;2019;01.-30.06.2019;Sel08;S1;2603450;1197118;46.92515;7.48393;509;16;3,5;2,9;3,1;3,3;3,6;3,3;2,2;2,9;2
NA;Linyphiidae;0;0;0;0;0;0;1;1;1;Jun;2019;01.-30.06.2019;Sel08;S1;2603450;1197118;46.92515;7.48393;509;16;3,5;2,9;3,1;3,3;3,6;3,3;2,2;2,9;2
Pocadicnemisjuncea;Linyphiidae;3;0;3;0;0;0;0;0;3;Jun;2019;01.-30.06.2019;Sel08;S1;2603450;1197118;46.92515;7.48393;509;16;3,5;2,9;3,1;3,3;3,6;3,3;2,2;2,9;2
NA;Phrurolithidae;0;0;0;0;0;0;1;1;1;Jun;2019;01.-30.06.2019;Sel08;S1;2603450;1197118;46.92515;7.48393;509;16;3,5;2,9;3,1;3,3;3,6;3,3;2,2;2,9;2
Phrurolithusfestivus;Phrurolithidae;8;6;14;0;0;0;0;0;14;Jun;2019;01.-30.06.2019;Sel08;S1;2603450;1197118;46.92515;7.48393;509;16;3,5;2,9;3,1;3,3;3,6;3,3;2,2;2,9;2
Pardosasaltans;Lycosidae;33;2;35;0;0;0;0;0;35;Jun;2019;01.-30.06.2019;Sel09;S1;2603491;1197110;46.92507;7.48446;509;14;3,6;2,9;3,2;3,7;3,7;3,7;2,5;3;1,4
Pardosahortensis;Lycosidae;0;6;6;0;0;0;0;0;6;Jun;2019;01.-30.06.2019;Sel09;S1;2603491;1197110;46.92507;7.48446;509;14;3,6;2,9;3,2;3,7;3,7;3,7;2,5;3;1,4
Trochosaruricola;Lycosidae;3;0;3;0;0;0;0;0;3;Jun;2019;01.-30.06.2019;Sel09;S1;2603491;1197110;46.92507;7.48446;509;14;3,6;2,9;3,2;3,7;3,7;3,7;2,5;3;1,4
